00185318091446010c00001e000021eb	83	response.currentStatus.PumpSettingsResponse	PumpSettingsResponse[autoShutdownDuration=12,autoShutdownEnabled=1,cannulaPrimeSize=70,featureLock=0,lowInsulinThreshold=20,oledTimeout=30,status=0,cargo={20,70,1,12,0,0,30,0,0}]
00195a190078ec	90	request.currentStatus.CGMGlucoseAlertSettingsRequest	CGMGlucoseAlertSettingsRequest[cargo={}]
00195b190cc80001000007500001000007a5da	91	response.currentStatus.CGMGlucoseAlertSettingsResponse	CGMGlucoseAlertSettingsResponse[highGlucoseAlertDefaultBitmask=7,highGlucoseAlertEnabled=1,highGlucoseAlertThreshold=200,highGlucoseRepeatDuration=0,lowGlucoseAlertDefaultBitmask=7,lowGlucoseAlertEnabled=1,lowGlucoseAlertThreshold=80,lowGlucoseRepeatDuration=0,cargo={-56,0,1,0,0,7,80,0,1,0,0,7}]
001a5c1a008b0b	92	request.currentStatus.CGMRateAlertSettingsRequest	CGMRateAlertSettingsRequest[cargo={}]
001a5d1a06030005030005db3c	93	response.currentStatus.CGMRateAlertSettingsResponse	CGMRateAlertSettingsResponse[fallRateDefaultBitmask=5,fallRateEnabled=0,fallRateThreshold=3,riseRateDefaultBitmask=5,riseRateEnabled=0,riseRateThreshold=3,cargo={3,0,5,3,0,5}]
001b5e1b00da56	94	request.currentStatus.CGMOORAlertSettingsRequest	CGMOORAlertSettingsRequest[cargo={}]
001b5f1b03140105c934	95	response.currentStatus.CGMOORAlertSettingsResponse	CGMOORAlertSettingsResponse[sensorTimeoutAlertEnabled=1,sensorTimeoutAlertThreshold=20,sensorTimeoutDefaultBitmask=5,cargo={20,1,5}]
001c601c00e911	96	request.currentStatus.CGMHardwareInfoRequest	CGMHardwareInfoRequest[cargo={}]
001c611c113030303030310000000000000000000002d2cc	97	response.currentStatus.CGMHardwareInfoResponse	CGMHardwareInfoResponse[hardwareInfoString=000001,lastByte=2,cargo={48,48,48,48,48,49,0,0,0,0,0,0,0,0,0,0,2}]
001db21d002c29	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
001db31d130000000000000000040000000000000000000095d3	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=false,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=0,weight=0,weightUnit=0,cargo={0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
001e901e00d994	-112	request.control.ChangeCartridgeRequest <OR> request.currentStatus.CurrentBatteryV2Request	CurrentBatteryV2Request[cargo={}]
001e911e0b6464000000000000000000fa96	-111	response.control.ChangeCartridgeResponse <OR> response.currentStatus.CurrentBatteryV2Response	CurrentBatteryV2Response[chargingStatus=0,currentBatteryAbc=100,currentBatteryIbc=100,unknown1=0,unknown2=0,unknown3=0,unknown4=0,cargo={100,100,0,0,0,0,0,0,0,0,0}]
001f6c1f00db31	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
001f6d1f110000000000000000000000000000000000075b	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=0,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}]
0020502000b494	80	request.currentStatus.CGMStatusRequest	CGMStatusRequest[cargo={}]
002051200a00000000000000000000964d	81	response.currentStatus.CGMStatusResponse	CGMStatusResponse[lastCalibrationTimestamp=0,sensorStartedTimestamp=0,sessionStateId=0,transmitterBatteryStatusId=0,cargo={0,0,0,0,0,0,0,0,0,0}]
0021222100ed11	34	request.currentStatus.CurrentEGVGuiDataRequest	CurrentEGVGuiDataRequest[cargo={}]
00212321080000000000000400fcb5	35	response.currentStatus.CurrentEGVGuiDataResponse	CurrentEGVGuiDataResponse[bgReadingTimestampSeconds=0,cgmReading=0,egvStatus=4,trendRate=0,cargo={0,0,0,0,0,0,4,0}]
0022a4220044cd	-92	request.currentStatus.LastBolusStatusV2Request	LastBolusStatusV2Request[cargo={}]
0022a522180000000000000000000000000000000000000000000000001436	-91	response.currentStatus.LastBolusStatusV2Response	LastBolusStatusV2Response[bolusId=0,bolusSourceId=0,bolusStatusId=0,bolusTypeBitmask=0,deliveredVolume=0,extendedBolusDuration=0,requestedVolume=0,status=0,timestamp=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}]
00233a23004d9d	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00233b230cdd11000000000000dc110000080c	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4572,numEntries=4573,cargo={-35,17,0,0,0,0,0,0,-36,17,0,0}]
0024b224002196	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
0024b3241300000000000000000400000000000000000000634a	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=false,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=0,weight=0,weightUnit=0,cargo={0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
00256a25002569	106	request.currentStatus.ControlIQSleepScheduleRequest	ControlIQSleepScheduleRequest[cargo={}]
00256b251800006405a40100006405a40100006405a40100006405a401ba86	107	response.currentStatus.ControlIQSleepScheduleResponse	ControlIQSleepScheduleResponse[schedule0=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule1=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule2=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule3=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],cargo={0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1}]
00263c2605dc11000005f86b	60	request.currentStatus.HistoryLogRequest	HistoryLogRequest[numberOfLogs=5,startLog=4572,cargo={-36,17,0,0,5}]
00263d260200204d66	61	response.currentStatus.HistoryLogResponse	HistoryLogResponse[status=0,streamId=32,cargo={0,32}]
00276a2700470f	106	request.currentStatus.ControlIQSleepScheduleRequest	ControlIQSleepScheduleRequest[cargo={}]
00276b271800006405a40100006405a40100006405a40100006405a40159ce	107	response.currentStatus.ControlIQSleepScheduleResponse	ControlIQSleepScheduleResponse[schedule0=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule1=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule2=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule3=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],cargo={0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1}]
0028282800b46c	40	request.currentStatus.CurrentBasalStatusRequest	CurrentBasalStatusRequest[cargo={}]
00282928090000000000000000015fcf	41	response.currentStatus.CurrentBasalStatusResponse	CurrentBasalStatusResponse[basalModifiedBitmask=1,currentBasalRate=0,profileBasalRate=0,cargo={0,0,0,0,0,0,0,0,1}]
00292229004498	34	request.currentStatus.CurrentEGVGuiDataRequest	CurrentEGVGuiDataRequest[cargo={}]
00292329080000000000000400b7ff	35	response.currentStatus.CurrentEGVGuiDataResponse	CurrentEGVGuiDataResponse[bgReadingTimestampSeconds=0,cgmReading=0,egvStatus=4,trendRate=0,cargo={0,0,0,0,0,0,4,0}]
002a382a00b549	56	request.currentStatus.HomeScreenMirrorRequest	HomeScreenMirrorRequest[cargo={}]
002a392a0900ffc8c8c804c801001bcd	57	response.currentStatus.HomeScreenMirrorResponse	HomeScreenMirrorResponse[apControlStateIcon=200,basalStatusIcon=4,bolusStatusIcon=200,cgmAlertIcon=255,cgmDisplayData=false,cgmTrendIcon=0,remainingInsulinPlusIcon=true,statusIcon0=200,statusIcon1=200,cargo={0,-1,-56,-56,-56,4,-56,1,0}]
002b3a2b00e414	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
002b3b2b0cdf11000000000000de110000e10c	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4574,numEntries=4575,cargo={-33,17,0,0,0,0,0,0,-34,17,0,0}]
002cb22c00881f	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
002cb32c13000000000000000004000000000000000000001585	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=false,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=0,weight=0,weightUnit=0,cargo={0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
002d242d0020e6	36	request.currentStatus.InsulinStatusRequest	InsulinStatusRequest[cargo={}]
002d252d04b4000114764e	37	response.currentStatus.InsulinStatusResponse	InsulinStatusResponse[currentInsulinAmount=180,insulinLowAmount=20,isEstimate=1,cargo={-76,0,1,20}]
002e3a2e0011eb	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
002e3b2e0cdf11000000000000de110000258a	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4574,numEntries=4575,cargo={-33,17,0,0,0,0,0,0,-34,17,0,0}]
002fb22f00db4a	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
002fb32f13000000000000000004000000000000000000002eeb	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=false,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=0,weight=0,weightUnit=0,cargo={0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
00303c3005de11000002c2c9	60	request.currentStatus.HistoryLogRequest	HistoryLogRequest[numberOfLogs=2,startLog=4574,cargo={-34,17,0,0,2}]
00303d30020021524a	61	response.currentStatus.HistoryLogResponse	HistoryLogResponse[status=0,streamId=33,cargo={0,33}]
00316a310092a6	106	request.currentStatus.ControlIQSleepScheduleRequest	ControlIQSleepScheduleRequest[cargo={}]
00316b311800006405a40100006405a40100006405a40100006405a4012670	107	response.currentStatus.ControlIQSleepScheduleResponse	ControlIQSleepScheduleResponse[schedule0=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule1=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule2=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule3=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],cargo={0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1}]
00326a3200c1f3	106	request.currentStatus.ControlIQSleepScheduleRequest	ControlIQSleepScheduleRequest[cargo={}]
00326b321800006405a40100006405a40100006405a40100006405a401a494	107	response.currentStatus.ControlIQSleepScheduleResponse	ControlIQSleepScheduleResponse[schedule0=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule1=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule2=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule3=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],cargo={0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1}]
00332433005cc6	36	request.currentStatus.InsulinStatusRequest	InsulinStatusRequest[cargo={}]
0033253304b400011451d4	37	response.currentStatus.InsulinStatusResponse	InsulinStatusResponse[currentInsulinAmount=180,insulinLowAmount=20,isEstimate=1,cargo={-76,0,1,20}]
00346c3400c7eb	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
00346d3411000000000000000000000000000000000083d9	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=0,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}]
00353a35009834	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00353b350cdf11000000000000de1100001a2a	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4574,numEntries=4575,cargo={-33,17,0,0,0,0,0,0,-34,17,0,0}]
00363a3600cb61	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00363b360cdf11000000000000de110000b9a7	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4574,numEntries=4575,cargo={-33,17,0,0,0,0,0,0,-34,17,0,0}]
0037243700980a	36	request.currentStatus.InsulinStatusRequest	InsulinStatusRequest[cargo={}]
0037253704b4000114f0d2	37	response.currentStatus.InsulinStatusResponse	InsulinStatusResponse[currentInsulinAmount=180,insulinLowAmount=20,isEstimate=1,cargo={-76,0,1,20}]
00383a3800c442	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00383b380ce011000000000000df110000127b	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4575,numEntries=4576,cargo={-32,17,0,0,0,0,0,0,-33,17,0,0}]
00396c39009b9d	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
00396d39110000000000000000000000000000000000bddf	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=0,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}]
003a3a3a00a624	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
003a3b3a0ce011000000000000df110000d08d	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4575,numEntries=4576,cargo={-32,17,0,0,0,0,0,0,-33,17,0,0}]
003b3c3b05df11000001df18	60	request.currentStatus.HistoryLogRequest	HistoryLogRequest[numberOfLogs=1,startLog=4575,cargo={-33,17,0,0,1}]
003b3d3b0200222e64	61	response.currentStatus.HistoryLogResponse	HistoryLogResponse[status=0,streamId=34,cargo={0,34}]
003c373c08d7bf8d1afe0c00006e78	55	response.currentStatus.TimeSinceResetResponse	TimeSinceResetResponse[currentTime=445497303,pumpTimeSinceReset=3326,cargo={-41,-65,-115,26,-2,12,0,0}]
003c363c0061fb	54	request.currentStatus.TimeSinceResetRequest	TimeSinceResetRequest[cargo={}]
00200000	0	request.controlStream.NonexistentPumpingStateStreamRequest	java.lang.IllegalArgumentException
003d3e3d00f161	62	request.currentStatus.ProfileStatusRequest	ProfileStatusRequest[cargo={}]
003d3f3d080100ffffffffffff287c	63	response.currentStatus.ProfileStatusResponse	ProfileStatusResponse[activeSegmentIndex=-1,idpSlot0Id=0,idpSlot1Id=-1,idpSlot2Id=-1,idpSlot3Id=-1,idpSlot4Id=-1,idpSlot5Id=-1,numberOfProfiles=1,cargo={1,0,-1,-1,-1,-1,-1,-1}]
003e3a3e0062e8	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
003e3b3e0ceb11000000000000ea110000eefe	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4586,numEntries=4587,cargo={-21,17,0,0,0,0,0,0,-22,17,0,0}]
003f3a3f0053db	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
003f3b3f0ceb11000000000000ea1100008f85	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4586,numEntries=4587,cargo={-21,17,0,0,0,0,0,0,-22,17,0,0}]
004040400100c0c4	64	request.currentStatus.IDPSettingsRequest	IDPSettingsRequest[idpId=0,cargo={0}]
00404140170041000000000000000000000000000000002c01102701b63a	65	response.currentStatus.IDPSettingsResponse	IDPSettingsResponse[carbEntry=true,idpId=0,insulinDuration=300,maxBolus=10000,name=A,numberOfProfileSegments=0,cargo={0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,16,39,1}]
00413c4105ea1100000b03e1	60	request.currentStatus.HistoryLogRequest	HistoryLogRequest[numberOfLogs=11,startLog=4586,cargo={-22,17,0,0,11}]
00413d41020023d15e	61	response.currentStatus.HistoryLogResponse	HistoryLogResponse[status=0,streamId=35,cargo={0,35}]
00425942690f0000000000000000000078000000000000000000002c0100000000000000010300000000000000000000000000000000000000000000000000000000000000000000000000000000000000005a0000000000000000000000000000000000000001004600c8000304dadb	89	response.currentStatus.RemindersResponse	RemindersResponse[additionalBolusReminder=RemindersResponse.Reminder[activeDays=0,enabled=1,endTime=0,frequency=0,startTime=0,validityStatus=0],afterBolusReminder=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=90,startTime=0,validityStatus=0],highBGReminder=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=120,startTime=0,validityStatus=0],highBGThreshold=200,lowBGReminder=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=15,startTime=0,validityStatus=0],lowBGThreshold=70,missedBolusReminder0=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=0,startTime=0,validityStatus=0],missedBolusReminder1=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=0,startTime=0,validityStatus=0],missedBolusReminder2=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=0,startTime=0,validityStatus=0],missedBolusReminder3=RemindersResponse.Reminder[activeDays=0,enabled=0,endTime=0,frequency=0,startTime=0,validityStatus=0],siteChangeDays=3,siteChangeReminder=RemindersResponse.Reminder[activeDays=0,enabled=1,endTime=0,frequency=300,startTime=0,validityStatus=3],status=4,cargo={15,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,0,-56,0,3,4}]
00425842005d50	88	request.currentStatus.RemindersRequest	RemindersRequest[cargo={}]
00220000	0	request.controlStream.NonexistentPumpingStateStreamRequest	java.lang.IllegalArgumentException
00433a43006796	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00433b430cf011000000000000ef110000e476	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4591,numEntries=4592,cargo={-16,17,0,0,0,0,0,0,-17,17,0,0}]
00446c44009ee3	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
00446d441100000000000000000000000000000000001048	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=0,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0}]
0045384500a152	56	request.currentStatus.HomeScreenMirrorRequest	HomeScreenMirrorRequest[cargo={}]
004539450900ffc8c8c804c8010087a8	57	response.currentStatus.HomeScreenMirrorResponse	HomeScreenMirrorResponse[apControlStateIcon=200,basalStatusIcon=4,bolusStatusIcon=200,cgmAlertIcon=255,cgmDisplayData=false,cgmTrendIcon=0,remainingInsulinPlusIcon=true,statusIcon0=200,statusIcon1=200,cargo={0,-1,-56,-56,-56,4,-56,1,0}]
00462846009144	40	request.currentStatus.CurrentBasalStatusRequest	CurrentBasalStatusRequest[cargo={}]
0046294609e8030000000000000197d4	41	response.currentStatus.CurrentBasalStatusResponse	CurrentBasalStatusResponse[basalModifiedBitmask=1,currentBasalRate=0,profileBasalRate=1000,cargo={-24,3,0,0,0,0,0,0,1}]
00472a4700c019	42	request.currentStatus.TempRateRequest	TempRateRequest[cargo={}]
00472b470a00000000000000000000ad16	43	response.currentStatus.TempRateResponse	TempRateResponse[active=false,duration=0,percentage=0,startTime=0,cargo={0,0,0,0,0,0,0,0,0,0}]
00483e48005d96	62	request.currentStatus.ProfileStatusRequest	ProfileStatusRequest[cargo={}]
00483f48080100ffffffffff00297f	63	response.currentStatus.ProfileStatusResponse	ProfileStatusResponse[activeSegmentIndex=0,idpSlot0Id=0,idpSlot1Id=-1,idpSlot2Id=-1,idpSlot3Id=-1,idpSlot4Id=-1,idpSlot5Id=-1,numberOfProfiles=1,cargo={1,0,-1,-1,-1,-1,-1,0}]
00493a4900ac79	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00493b490cf011000000000000ef1100004d6b	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4591,numEntries=4592,cargo={-16,17,0,0,0,0,0,0,-17,17,0,0}]
004a3c4a05ef11000005b568	60	request.currentStatus.HistoryLogRequest	HistoryLogRequest[numberOfLogs=5,startLog=4591,cargo={-17,17,0,0,5}]
004a3d4a0200242930	61	response.currentStatus.HistoryLogResponse	HistoryLogResponse[status=0,streamId=36,cargo={0,36}]
004bb24b00358d	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
004bb34b1300000000000000000400000000000000000000589a	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=false,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=0,weight=0,weightUnit=0,cargo={0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
004c404c0100a1b1	64	request.currentStatus.IDPSettingsRequest	IDPSettingsRequest[idpId=0,cargo={0}]
004c414c170041000000000000000000000000000000012c011027010574	65	response.currentStatus.IDPSettingsResponse	IDPSettingsResponse[carbEntry=true,idpId=0,insulinDuration=300,maxBolus=10000,name=A,numberOfProfileSegments=1,cargo={0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,16,39,1}]
004d6a4d00a6eb	106	request.currentStatus.ControlIQSleepScheduleRequest	ControlIQSleepScheduleRequest[cargo={}]
004d6b4d1800006405a40100006405a40100006405a40100006405a401eaf6	107	response.currentStatus.ControlIQSleepScheduleResponse	ControlIQSleepScheduleResponse[schedule0=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule1=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule2=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],schedule3=ControlIQSleepScheduleResponse.SleepSchedule[activeDays=0,enabled=0,endTime=420,startTime=1380],cargo={0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1,0,0,100,5,-92,1}]
004e434e0f00000000e803701700006e001e000fce00	67	response.currentStatus.IDPSegmentResponse	IDPSegmentResponse[idpId=0,profileBasalRate=1000,profileCarbRatio=6000,profileISF=30,profileStartTime=0,profileTargetBG=110,segmentIndex=0,statusId=15,cargo={0,0,0,0,-24,3,112,23,0,0,110,0,30,0,15}]
004e424e02000041e6	66	request.currentStatus.IDPSegmentRequest	IDPSegmentRequest[idpId=0,segmentIndex=0,cargo={0,0}]
20084000	64	request.currentStatus.IDPSettingsRequest	java.lang.ArrayIndexOutOfBoundsException: Index 4 out of bounds for length 4
004f284f0009fe	40	request.currentStatus.CurrentBasalStatusRequest	CurrentBasalStatusRequest[cargo={}]
004f294f09e8030000000000000150ae	41	response.currentStatus.CurrentBasalStatusResponse	CurrentBasalStatusResponse[basalModifiedBitmask=1,currentBasalRate=0,profileBasalRate=1000,cargo={-24,3,0,0,0,0,0,0,1}]
0050225000852a	34	request.currentStatus.CurrentEGVGuiDataRequest	CurrentEGVGuiDataRequest[cargo={}]
005023500800000000000004003805	35	response.currentStatus.CurrentEGVGuiDataResponse	CurrentEGVGuiDataResponse[bgReadingTimestampSeconds=0,cgmReading=0,egvStatus=4,trendRate=0,cargo={0,0,0,0,0,0,4,0}]
0051385100169d	56	request.currentStatus.HomeScreenMirrorRequest	HomeScreenMirrorRequest[cargo={}]
005139510900ffc8c8c804000100ab23	57	response.currentStatus.HomeScreenMirrorResponse	HomeScreenMirrorResponse[apControlStateIcon=0,basalStatusIcon=4,bolusStatusIcon=200,cgmAlertIcon=255,cgmDisplayData=false,cgmTrendIcon=0,remainingInsulinPlusIcon=true,statusIcon0=200,statusIcon1=200,cargo={0,-1,-56,-56,-56,4,0,1,0}]
00523a520025a6	58	request.currentStatus.HistoryLogStatusRequest	HistoryLogStatusRequest[cargo={}]
00523b520cf311000000000000f2110000ccec	59	response.currentStatus.HistoryLogStatusResponse	HistoryLogStatusResponse[firstSequenceNum=0,lastSequenceNum=4594,numEntries=4595,cargo={-13,17,0,0,0,0,0,0,-14,17,0,0}]
0053b25300ef07	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
0053b3531301dc0001640000000400000000000000000000c06e	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=true,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=100,weight=220,weightUnit=1,cargo={1,-36,0,1,100,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
00546c5400ede0	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
00546d541100000000000000000000000000000000016c68	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=1,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1}]
00556c5500dcd3	108	request.currentStatus.ControlIQIOBRequest	ControlIQIOBRequest[cargo={}]
00556d5511000000000000000000000000000000000173b6	109	response.currentStatus.ControlIQIOBResponse	ControlIQIOBResponse[iobType=1,mudaliarIOB=0,mudaliarTotalIOB=0,swan6hrIOB=0,timeRemainingSeconds=0,cargo={0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1}]
0056b256001af8	-78	request.currentStatus.ControlIQInfoV2Request	ControlIQInfoV2Request[cargo={}]
0056b3561301dc00016400000004000000000000000000008ddc	-77	response.currentStatus.ControlIQInfoV2Response	ControlIQInfoV2Response[byte6=0,byte7=0,byte8=4,closedLoopEnabled=true,controlStateType=0,currentUserModeType=0,exerciseChoice=0,exerciseDuration=0,totalDailyInsulin=100,weight=220,weightUnit=1,cargo={1,-36,0,1,100,0,0,0,4,0,0,0,0,0,0,0,0,0,0}]
